emp_length,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,current_accounts_delinq,total_collection_amount_ever,num_accounts_30d_past_due,account_never_delinq_percent,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,installment,region,amount_per_month,pd_score,data_split,PCA1,PCA2,cluster,risk_level
10.0,mortgage,160000.0,verified,33.97,0.0,25,0.0,38.0,23.0,506818.0,141889.64999999982,0.0,0.0,0.0,97.0,0.0,credit_card,35000,60,10.9,759.25,unknown,583.3333333333334,0.5624706176431841,train,5.225858979825334,1.448123040733447,1,Very High
10.0,rent,36171.0,verified,18.36,0.0,50,0.0,25.0,11.0,244423.0,41458.0,0.0,0.0,0.0,80.0,0.0,debt_consolidation,8000,36,10.9,261.54,unknown,222.22222222222223,0.350249939864422,train,-1.1894139815496128,0.8503691858351234,3,High
1.0,rent,60000.0,verified,19.35,0.0,25,2.0,11.0,10.0,38779.0,25046.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,36,17.09,356.98,unknown,277.77777777777777,0.7736125573055127,train,-1.721623393719146,-0.4294480473134986,2,Moderate
0.0,mortgage,37000.0,source verified,9.76,0.0,25,5.0,10.0,7.0,102543.0,12791.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,4600,36,16.01,161.75,unknown,127.77777777777777,0.25880174193503036,train,-2.7376327840862946,0.00998104914511528,2,Moderate
0.0,rent,50000.0,verified,28.44,0.0,64,0.0,30.0,15.0,119814.0,91989.0,0.0,725.0499999999993,0.0,75.0,0.0,other,15000,36,7.35,465.57,unknown,416.6666666666667,0.5395772098449967,train,0.007151571091993768,1.1953334165399692,3,High
10.0,mortgage,120000.0,not verified,18.72,1.0,15,0.0,33.0,12.0,452712.0,95869.0,0.0,0.0,0.0,75.8,0.0,credit_card,12000,36,6.07,361.33,unknown,333.3333333333333,0.021208189966733612,train,1.2038765693322144,1.6729280929474508,3,High
7.0,mortgage,45000.0,not verified,21.6,0.0,25,0.0,45.0,20.0,230184.0,27794.0,0.0,0.0,0.0,97.9,0.0,debt_consolidation,4000,36,6.72,123.0,unknown,111.11111111111111,0.1264583868049341,train,-0.6695284582282953,2.674059387022393,1,Very High
7.0,mortgage,40000.0,source verified,37.14,1.0,7,3.0,42.0,20.0,340257.0,50274.0,0.0,343.0,0.0,95.2,0.0,debt_consolidation,30000,60,14.07,699.14,unknown,500.0,0.5620890698924906,train,2.713756439723692,1.6767870244921093,1,Very High
10.0,own,155000.0,not verified,8.9,0.0,25,1.0,31.0,19.0,434204.0,141889.64999999982,0.0,0.0,0.0,100.0,0.0,debt_consolidation,30000,36,6.71,922.35,unknown,833.3333333333334,0.05261523152469243,test,4.561177633250793,-0.37047325543442566,0,Low
3.0,mortgage,175000.0,not verified,3.7695000000000003,0.0,57,2.0,27.0,8.0,111921.0,52398.0,0.0,0.0,0.0,96.3,0.0,credit_card,40000,60,9.43,838.71,unknown,666.6666666666666,0.08115852366213853,test,2.5622919896201863,-2.531674665700139,0,Low
10.0,rent,72600.0,not verified,16.71,0.0,70,0.0,31.0,11.0,52246.0,28724.0,0.0,0.0,0.0,96.8,0.0,debt_consolidation,3500,36,6.72,108.50600000000004,unknown,97.22222222222223,0.2998282863065672,train,-1.8064791778572356,1.1580159400073695,2,Moderate
0.0,rent,26000.0,source verified,18.79,0.0,25,0.0,7.0,7.0,44797.0,32457.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,6050,36,14.08,207.01,unknown,168.05555555555554,0.3904318200435267,test,-2.897055430758069,-0.46150741757292735,2,Moderate
0.0,mortgage,118000.0,verified,17.29,0.0,60,2.0,23.0,11.0,219423.0,77113.0,0.0,0.0,0.0,91.3,0.0,debt_consolidation,40000,36,7.35,1096.29,unknown,933.3333333333334,0.1635983760359635,train,3.269700650381812,-2.443717154761708,0,Low
10.0,mortgage,67000.0,not verified,20.81,0.0,53,1.0,25.0,10.0,297108.0,129470.0,0.0,725.0499999999993,0.0,96.0,0.0,debt_consolidation,10000,36,15.05,346.9,unknown,277.77777777777777,0.24245841307506474,train,0.3044670730737289,1.6622792751249937,1,Very High
2.0,rent,25000.0,verified,28.13,0.0,25,2.0,7.0,5.0,22589.0,13530.0,0.0,0.0,0.0,100.0,0.0,other,10500,36,16.02,369.26,unknown,291.6666666666667,0.8030024830053244,train,-2.3679474008537955,-0.7995779622524254,2,Moderate
2.0,mortgage,82000.0,source verified,29.82,0.0,25,4.0,27.0,21.0,151358.0,94752.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,37000,60,13.58,852.9,unknown,616.6666666666666,0.7119352983765603,train,3.1498792757641785,0.10934846596364989,0,Low
5.0,rent,40000.0,source verified,23.1,0.0,25,0.0,13.0,10.0,44050.0,22484.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,36,11.99,332.1,unknown,277.77777777777777,0.21309879971178175,train,-1.8875162750061043,-0.36122845299809925,2,Moderate
5.930306000217794,rent,110000.0,source verified,14.68,1.0,18,1.0,31.0,10.0,78128.0,28318.0,0.0,488.0,0.0,86.7,0.0,debt_consolidation,30925,60,16.02,752.37,unknown,515.4166666666666,0.6475298917567709,train,1.252882155786436,-1.0837794351850858,3,High
4.0,mortgage,84000.0,not verified,22.59,0.0,25,1.0,16.0,12.0,406693.0,43978.0,0.0,0.0,0.0,100.0,0.0,credit_card,17500,60,11.99,389.19,unknown,291.6666666666667,0.4919840999426367,train,0.3816561173465167,0.21293340853107154,1,Very High
6.0,rent,45000.0,not verified,28.26,1.0,17,6.0,45.0,15.0,274606.0,141889.64999999982,0.0,0.0,0.0,92.7,0.0,debt_consolidation,15000,60,17.47,376.59,unknown,250.0,0.9120004541813626,train,1.777025326414584,3.272920399562669,1,Very High
10.0,mortgage,65000.0,source verified,12.92,0.0,25,0.0,17.0,8.0,263690.0,15550.0,0.0,223.0,0.0,100.0,0.0,debt_consolidation,20000,36,9.92,644.6,unknown,555.5555555555555,0.09443519299102346,train,0.09633111751298935,-1.5653375141398926,2,Moderate
10.0,rent,54000.0,not verified,3.91,0.0,25,2.0,7.0,4.0,17200.95,7192.0,0.0,0.0,0.0,100.0,0.0,credit_card,8000,36,6.07,240.92,unknown,222.22222222222223,0.24783280767855334,train,-2.771416147496057,-1.2819226606527991,2,Moderate
2.0,rent,40000.0,source verified,19.02,1.0,14,7.0,36.0,20.0,62094.0,43543.0,0.0,680.0,0.0,97.1,0.0,credit_card,6300,36,13.59,214.07,unknown,175.0,0.20621077939829435,train,-0.8296864014607996,2.970711024642651,3,High
10.0,mortgage,97000.0,source verified,32.87,0.0,25,7.0,40.0,22.0,429741.0,141889.64999999982,0.0,0.0,0.0,100.0,0.0,major_purchase,15000,36,9.93,483.52,unknown,416.6666666666667,0.3182299708618011,train,3.195928142540079,3.4140038660098413,1,Very High
8.0,rent,80000.0,not verified,12.63,0.0,25,4.0,11.0,6.0,54594.0,30159.0,0.0,0.0,0.0,100.0,0.0,other,7000,36,21.45,265.35,unknown,194.44444444444446,0.4714242581102178,train,-1.947827775900234,-0.2161834771525065,2,Moderate
10.0,own,25000.0,source verified,19.85,0.0,36,2.0,20.0,7.0,17200.95,4961.0,0.0,0.0,0.0,85.0,0.0,other,8000,36,16.02,281.34,unknown,222.22222222222223,0.3563420266393291,train,-2.260412994725682,0.06728906472711309,2,Moderate
7.0,mortgage,85000.0,not verified,10.81,0.0,25,1.0,24.0,12.0,323739.0,31779.0,0.0,0.0,0.0,100.0,0.0,home_improvement,10000,36,6.72,307.5,unknown,277.77777777777777,0.06449847260938191,test,-0.43320430259486215,0.39969674909472663,2,Moderate
10.0,mortgage,83000.0,verified,10.74,1.0,4,1.0,21.0,14.0,333592.0,15026.0,0.0,0.0,0.0,81.0,0.0,debt_consolidation,32000,60,21.45,873.83,unknown,533.3333333333334,0.8674049465716681,train,1.8477506583950263,-1.2810417172641537,3,High
10.0,own,160000.0,source verified,18.25,0.0,30,3.0,45.0,21.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,95.6,0.0,credit_card,36000,60,11.98,800.44,unknown,600.0,0.4676929186478317,train,5.425699603105752,1.3083851831484865,0,Low
9.0,mortgage,65000.0,source verified,16.97,0.0,25,1.0,26.0,13.0,208427.0,36733.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,9600,36,7.96,300.66,unknown,266.6666666666667,0.20506412212561162,train,-0.6684065518132566,0.7905139554486481,2,Moderate
8.0,rent,50000.0,source verified,31.4,0.0,39,3.0,24.0,10.0,83264.0,54679.0,0.0,0.0,0.0,91.7,0.0,debt_consolidation,15000,36,19.03,550.07,unknown,416.6666666666667,0.6030425500139888,train,-0.05674098245903868,0.3341097412971712,1,Very High
10.0,mortgage,80000.0,verified,20.84,0.0,25,5.0,23.0,16.0,462077.0,71240.0,0.0,0.0,0.0,100.0,1.0,other,40000,60,9.93,848.51,unknown,666.6666666666666,0.824501471540449,train,3.531750718131568,-0.4732586570965901,0,Low
5.930306000217794,rent,28000.0,source verified,34.76,0.0,27,4.0,24.0,11.0,55704.0,37904.0,0.0,0.0,0.0,95.8,1.0,credit_card,10500,36,14.07,359.23,unknown,291.6666666666667,0.5494602894987354,train,-1.105328382572648,1.1622510206470904,2,Moderate
10.0,mortgage,60000.0,not verified,11.52,0.0,45,1.0,22.0,11.0,165569.0,24797.0,0.0,0.0,0.0,90.9,0.0,home_improvement,12000,60,15.04,285.74,unknown,200.0,0.5609069349697173,train,-0.922926013608342,0.2317502482845955,2,Moderate
10.0,mortgage,98000.0,not verified,30.82,0.0,25,0.0,45.0,23.0,339067.0,96545.0,0.0,0.0,0.0,100.0,0.0,home_improvement,10200,60,9.44,213.93,unknown,170.0,0.18804568040455144,train,1.6862252280649932,3.378795167049038,1,Very High
8.0,rent,70000.0,verified,14.2,0.0,25,1.0,17.0,7.0,42314.0,34198.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,22000,36,20.0,817.6,unknown,611.1111111111111,0.6055237497554443,train,0.19470596524605413,-2.1210946673601794,0,Low
0.0,rent,50000.0,source verified,12.41,0.0,25,0.0,22.0,18.0,92071.0,84971.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,4500,36,11.99,149.45,unknown,125.0,0.3344878297880456,train,-1.431970256009429,1.3840277860623755,2,Moderate
4.0,rent,30000.0,not verified,17.5,0.0,25,2.0,11.0,9.0,49100.0,6296.0,0.0,0.0,0.0,100.0,0.0,credit_card,5600,36,6.07,170.55,unknown,155.55555555555554,0.20837761786079992,train,-2.8163717749505572,-0.04188710382122959,2,Moderate
2.0,rent,70000.0,not verified,9.89,0.0,74,1.0,16.0,8.0,54700.0,14466.0,0.0,0.0,0.0,93.8,0.0,credit_card,17000,60,9.43,356.46,unknown,283.3333333333333,0.3514283630154896,train,-1.3643010184641895,-1.0900620339637432,2,Moderate
0.0,rent,55000.0,source verified,8.44,0.0,25,3.0,29.0,23.0,116633.0,123970.0,0.0,0.0,0.0,100.0,0.0,other,6000,36,11.99,199.26,unknown,166.66666666666666,0.21096170391447766,test,-0.2711737040324736,2.352594057002751,1,Very High
4.0,mortgage,55000.0,source verified,22.21,1.0,10,0.0,14.0,8.0,46198.0,31552.0,0.0,0.0,0.0,92.9,0.0,credit_card,15000,36,19.03,550.07,unknown,416.6666666666667,0.13772543042001137,train,-0.9832269479455519,-0.7904007271051654,3,High
0.0,mortgage,63000.0,not verified,14.63,0.0,25,1.0,18.0,8.0,169649.0,25216.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,9500,36,12.62,318.36,unknown,263.8888888888889,0.3465154729005283,train,-1.5152988413965414,-0.2872589174809477,2,Moderate
10.0,rent,42000.0,source verified,4.31,0.0,25,0.0,8.0,4.0,36000.0,6880.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,21000,36,7.34,651.69,unknown,583.3333333333334,0.11781590184782725,train,-1.1741725564043342,-3.0540724618290542,2,Moderate
2.0,mortgage,40000.0,not verified,24.66,0.0,25,1.0,21.0,16.0,53591.0,37532.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,36,7.96,469.77,unknown,416.6666666666667,0.09675230946381908,train,-0.5114587939616607,0.11240721113359257,2,Moderate
10.0,rent,48000.0,source verified,27.78,1.0,7,6.0,30.0,19.0,79082.0,26788.0,0.0,57.0,0.0,96.7,1.0,credit_card,12000,36,10.41,389.53,unknown,333.3333333333333,0.1640439228913171,train,-0.08683030315484641,2.001649718501371,1,Very High
5.0,own,50000.0,source verified,4.81,0.0,62,0.0,24.0,4.0,91500.0,7709.0,0.0,0.0,0.0,95.8,0.0,debt_consolidation,11200,60,14.08,261.07,unknown,186.66666666666666,0.5610987279050809,test,-1.9327304325210592,-0.8096847584827936,2,Moderate
6.0,mortgage,165000.0,verified,14.2,0.0,31,2.0,30.0,17.0,424516.0,131464.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,30000,36,19.42,1096.29,unknown,833.3333333333334,0.8896661579935209,train,4.558385970550321,-0.4785196653081055,0,Low
5.0,rent,60000.0,verified,26.28,1.0,8,3.0,25.0,9.0,68558.0,18936.0,0.0,725.0499999999993,0.0,96.0,1.0,debt_consolidation,6600,36,17.09,235.61,unknown,183.33333333333334,0.7812095342779427,train,-1.793130437884986,1.4612019449252585,3,High
5.0,mortgage,43896.0,source verified,4.05,1.0,3,0.0,12.0,7.0,250200.0,4548.400000000001,0.0,0.0,0.0,75.0,0.0,credit_card,4000,36,9.93,128.94,unknown,111.11111111111111,0.10235398678358776,train,-2.8341504746119948,0.025499034723377778,3,High
1.0,rent,91000.0,source verified,12.19,0.0,32,2.0,18.0,9.0,102504.0,30466.0,0.0,0.0,0.0,94.4,0.0,debt_consolidation,25000,36,15.04,867.13,unknown,694.4444444444445,0.09358369003926537,train,0.7185141032428156,-2.233688400358724,0,Low
9.0,own,35000.0,verified,12.31,0.0,25,3.0,31.0,19.0,421180.0,8701.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,19000,36,6.71,584.15,unknown,527.7777777777778,0.03215224909382389,train,1.1052761632554797,0.33315050025712856,1,Very High
2.0,rent,68750.0,verified,37.220499999999994,0.0,25,6.0,38.0,19.0,197224.0,141889.64999999982,0.0,725.0499999999993,0.0,100.0,0.0,major_purchase,17575,36,20.39,656.65,unknown,488.19444444444446,0.6736811230837376,train,2.3385031545098287,2.6187445764877544,1,Very High
10.0,mortgage,49000.0,verified,32.79,0.0,74,3.0,20.0,10.0,230513.0,50703.0,0.0,725.0499999999993,0.0,89.5,0.0,credit_card,20000,60,21.45,573.97,unknown,333.3333333333333,0.8871834327393654,train,0.4565217112554815,0.6521565047765421,1,Very High
8.0,mortgage,52000.0,not verified,5.89,0.0,25,1.0,19.0,11.0,196450.0,6563.0,0.0,0.0,0.0,100.0,1.0,credit_card,1200,36,9.44,108.50600000000004,unknown,88.88888888888889,0.05876970771202117,train,-2.4697053432018867,0.6781937543282205,2,Moderate
6.0,rent,110000.0,not verified,7.72,0.0,25,1.0,18.0,9.0,29500.0,23082.0,0.0,0.0,0.0,100.0,0.0,major_purchase,2100,36,19.03,108.50600000000004,unknown,88.88888888888889,0.5468577098695029,train,-2.315898287817671,0.23219788075252984,2,Moderate
2.0,rent,148000.0,source verified,16.41,0.0,25,1.0,26.0,9.0,493987.0,91455.0,0.0,0.0,0.0,100.0,0.0,other,29000,36,9.44,928.15,unknown,805.5555555555555,0.2371717974117541,train,3.222243694400479,-1.4680025821903047,0,Low
2.0,rent,75000.0,source verified,16.87,1.0,7,0.0,26.0,10.0,44351.0,26730.0,0.0,0.0,0.0,80.8,0.0,debt_consolidation,25000,36,9.92,805.75,unknown,694.4444444444445,0.3380426521387563,train,0.5434868660126738,-1.6604811924987646,3,High
1.0,rent,60000.0,source verified,37.220499999999994,0.0,62,2.0,36.0,19.0,114232.0,70658.0,0.0,0.0,0.0,91.4,1.0,debt_consolidation,16000,36,16.01,562.6,unknown,444.44444444444446,0.5173894008781965,train,0.8908107125050717,1.6266576815016807,1,Very High
5.930306000217794,rent,25000.0,source verified,25.6,0.0,52,3.0,19.0,12.0,27600.0,4548.400000000001,0.0,0.0,0.0,92.9,0.0,debt_consolidation,3000,36,9.93,108.50600000000004,unknown,88.88888888888889,0.5314874507351035,train,-2.623802188589823,1.1656055943943777,2,Moderate
4.0,rent,80000.0,source verified,7.02,0.0,25,1.0,7.0,5.0,71512.0,12545.0,0.0,0.0,0.0,100.0,0.0,major_purchase,25000,36,6.07,752.87,unknown,694.4444444444445,0.12705853825268254,train,-0.32924355458989063,-3.306630068391088,2,Moderate
4.0,rent,34000.0,verified,26.79,0.0,25,0.0,15.0,10.0,52430.0,22620.0,0.0,0.0,0.0,100.0,0.0,credit_card,13500,60,17.09,336.17,unknown,225.0,0.7465091845728965,test,-1.4964883293347815,-0.21885404031245784,2,Moderate
10.0,mortgage,45000.0,not verified,37.220499999999994,0.0,25,1.0,29.0,19.0,248690.0,69062.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,25000,36,7.96,782.95,unknown,694.4444444444445,0.31845760853151417,train,2.3061771062117042,0.37004883638608255,0,Low
0.0,mortgage,37000.0,source verified,13.17,0.0,53,0.0,28.0,10.0,155650.0,16043.0,0.0,0.0,0.0,96.4,0.0,debt_consolidation,5400,36,7.34,167.58,unknown,150.0,0.01576227055058117,test,-2.0957948468733942,0.5814414522950168,2,Moderate
6.0,rent,65000.0,source verified,11.48,0.0,25,0.0,11.0,10.0,46942.0,23085.0,0.0,0.0,0.0,100.0,0.0,other,6000,36,9.43,192.01,unknown,166.66666666666666,0.1716196866283007,train,-2.4048984259684145,-0.32353144292068914,2,Moderate
2.0,own,175000.0,not verified,11.36,0.0,25,3.0,20.0,15.0,79572.0,39704.0,0.0,0.0,0.0,100.0,0.0,home_improvement,40000,36,10.91,1096.29,unknown,933.3333333333334,0.26912036445234616,train,3.238908317237101,-2.867171323254243,0,Low
4.0,mortgage,25000.0,not verified,37.220499999999994,0.0,25,0.0,18.0,13.0,101995.0,70232.0,0.0,0.0,0.0,100.0,1.0,credit_card,35000,36,16.02,1096.29,unknown,933.3333333333334,0.5712302647452332,train,2.118800700924857,-1.84072852592533,0,Low
0.0,rent,25000.0,source verified,7.14,0.0,25,5.0,20.0,20.0,52650.0,15389.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,5000,36,11.99,166.05,unknown,138.88888888888889,0.15663255369091017,train,-2.0284155070989605,1.1668894204740914,2,Moderate
3.0,mortgage,60000.0,not verified,14.08,0.0,25,0.0,21.0,14.0,312180.0,32015.0,0.0,0.0,0.0,100.0,0.0,credit_card,30000,36,7.35,931.13,unknown,833.3333333333334,0.007370645189681333,test,1.824684806229964,-2.0442451615560446,0,Low
5.930306000217794,own,30504.0,verified,37.220499999999994,0.0,80,1.0,22.0,13.0,102700.0,41002.0,0.0,0.0,0.0,95.0,0.0,debt_consolidation,15000,36,21.45,587.47,unknown,416.6666666666667,0.6053401872672626,train,-0.11286702382039229,0.40381488325067305,2,Moderate
5.0,rent,64000.0,source verified,23.65,0.0,25,0.0,34.0,10.0,94676.0,73583.0,0.0,66.0,0.0,100.0,0.0,debt_consolidation,14400,36,7.97,451.05,unknown,400.0,0.3226170108334134,train,0.02595393239002959,0.35018290457089996,2,Moderate
4.0,own,78000.0,source verified,28.78,0.0,27,0.0,18.0,16.0,85394.0,37114.0,0.0,152.0,0.0,94.4,0.0,debt_consolidation,20000,36,14.08,684.33,unknown,555.5555555555555,0.5553021167448919,test,0.5456108608827179,-0.5367022161127809,0,Low
1.0,rent,70000.0,source verified,8.61,0.0,34,1.0,21.0,8.0,198131.0,141889.64999999982,0.0,0.0,0.0,93.8,0.0,debt_consolidation,30000,36,10.9,980.75,unknown,833.3333333333334,0.3924958781814469,train,2.2623036719285965,-1.9994112767916137,0,Low
7.0,own,37262.0,verified,37.220499999999994,0.0,25,3.0,19.0,6.0,89093.0,60373.0,0.0,0.0,0.0,100.0,1.0,home_improvement,2500,36,14.07,108.50600000000004,unknown,88.88888888888889,0.7046437219816984,test,-2.0391993751610005,1.7276433153187625,2,Moderate
10.0,mortgage,79000.0,verified,34.54,0.0,79,0.0,31.0,15.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,96.8,0.0,home_improvement,32000,36,9.44,1024.16,unknown,888.8888888888889,0.31424811317792767,test,4.540212234318554,0.020313040782421896,0,Low
2.0,mortgage,38000.0,not verified,3.7695000000000003,0.0,25,2.0,7.0,4.0,17200.95,4548.400000000001,0.0,0.0,0.0,100.0,0.0,other,4000,36,9.92,128.92,unknown,111.11111111111111,0.3373589093619362,train,-3.5672072208707046,-0.8631970537180317,2,Moderate
10.0,rent,42000.0,source verified,16.89,0.0,25,1.0,13.0,5.0,38583.0,33379.0,0.0,0.0,0.0,100.0,0.0,other,8400,36,10.91,274.65,unknown,233.33333333333334,0.41218961274749494,test,-2.1772694252513727,-0.5213652328497971,2,Moderate
9.0,own,50000.0,source verified,22.49,0.0,25,0.0,21.0,5.0,51782.0,29143.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,12000,60,11.99,266.88,unknown,200.0,0.8167008242926512,train,-1.4551180525349423,-0.25052110180635,2,Moderate
5.930306000217794,rent,50000.0,source verified,27.53,0.0,25,3.0,42.0,23.0,130810.0,47326.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,21000,60,21.45,602.67,unknown,350.0,0.498734521227517,train,1.564403884827498,1.5737624342662293,1,Very High
10.0,mortgage,99000.0,source verified,14.03,1.0,12,2.0,20.0,12.0,300915.0,36865.0,0.0,96.0,0.0,75.0,1.0,credit_card,10000,36,16.02,351.67,unknown,277.77777777777777,0.3710044072313043,train,-0.41931506070983204,0.9378060362248094,3,High
10.0,mortgage,155000.0,not verified,24.25,0.0,81,2.0,32.0,13.0,393114.0,109685.0,0.0,0.0,0.0,96.9,0.0,home_improvement,25000,60,7.35,499.17,unknown,416.6666666666667,0.3408997746890666,train,2.8951946152884243,0.965128695650196,1,Very High
5.0,rent,43000.0,source verified,25.9,0.0,25,0.0,12.0,7.0,44942.0,29253.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,19000,36,21.45,724.15,unknown,527.7777777777778,0.5145187825409318,train,-0.5918124029924032,-1.7290188678879093,2,Moderate
10.0,mortgage,175000.0,source verified,20.72,0.0,66,6.0,24.0,16.0,532597.5999999995,141889.64999999982,0.0,0.0,0.0,91.7,0.0,debt_consolidation,19450,36,21.45,737.29,unknown,540.2777777777778,0.39530771168868545,test,3.8195508188032385,1.3421017467945306,1,Very High
10.0,rent,53000.0,source verified,13.95,0.0,25,2.0,29.0,10.0,31504.0,14711.0,0.0,75.0,0.0,100.0,1.0,credit_card,16000,60,16.02,389.26,unknown,266.6666666666667,0.6542897914268598,train,-0.8585036474417505,-0.04905160559857563,2,Moderate
10.0,mortgage,94000.0,source verified,3.7695000000000003,1.0,20,2.0,25.0,8.0,286830.0,4548.400000000001,0.0,0.0,0.0,95.8,0.0,home_improvement,25200,36,10.91,823.95,unknown,700.0,0.14993509424899842,train,1.223031990864187,-1.8805407398754705,0,Low
1.0,mortgage,90720.0,source verified,21.89,0.0,25,6.0,20.0,17.0,424443.0,121921.0,0.0,0.0,0.0,100.0,0.0,major_purchase,20000,36,12.61,670.13,unknown,555.5555555555555,0.6214252775886365,train,2.4026149146420335,0.9073358518967657,1,Very High
7.0,rent,25000.0,source verified,27.92,0.0,25,2.0,10.0,6.0,29746.0,13314.0,0.0,209.0,0.0,100.0,1.0,medical,1300,36,10.91,108.50600000000004,unknown,88.88888888888889,0.437894291152848,train,-3.2942063641545105,0.5976072011164834,2,Moderate
3.0,own,72000.0,verified,3.7695000000000003,0.0,25,1.0,7.0,4.0,17200.95,4548.400000000001,0.0,725.0499999999993,0.0,100.0,1.0,home_improvement,14000,60,17.47,351.49,unknown,233.33333333333334,0.7241467027818267,test,-2.311817123296126,-1.5011509436285946,2,Moderate
5.930306000217794,own,44000.0,verified,32.77,1.0,23,0.0,40.0,15.0,91700.0,27593.0,0.0,0.0,0.0,94.9,0.0,debt_consolidation,8400,36,9.44,268.85,unknown,233.33333333333334,0.21508273653515828,train,-0.640120398910306,1.9891457865717415,3,High
0.0,mortgage,81000.0,verified,33.29,0.0,25,7.0,21.0,8.0,363396.0,105028.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,22000,60,12.62,496.3,unknown,366.6666666666667,0.8453133800607804,train,1.60024451262477,0.9395840804310781,1,Very High
7.0,own,95000.0,source verified,23.02,0.0,75,2.0,23.0,12.0,436250.0,78706.0,0.0,0.0,0.0,95.7,0.0,debt_consolidation,6400,36,14.08,218.99,unknown,177.77777777777777,0.43157684720975004,test,0.06820609331712676,1.8052296245478479,1,Very High
6.0,rent,54000.0,not verified,19.84,0.0,25,0.0,17.0,8.0,110060.0,57467.0,0.0,0.0,0.0,100.0,0.0,credit_card,6000,36,6.08,182.75,unknown,166.66666666666666,0.08328959480523732,train,-1.8918986571021612,0.40853544773608796,2,Moderate
5.0,rent,80000.0,source verified,19.98,0.0,51,1.0,19.0,14.0,67025.0,35532.0,0.0,0.0,0.0,94.7,0.0,other,9000,36,13.58,305.77,unknown,250.0,0.7700321280512533,test,-1.1626426374328467,0.44887383448560114,2,Moderate
2.0,own,71000.0,source verified,7.36,0.0,25,1.0,12.0,10.0,30100.0,15427.0,0.0,0.0,0.0,100.0,0.0,credit_card,20000,36,9.93,644.69,unknown,555.5555555555555,0.21876812294153095,test,-0.6190178371517573,-2.13371723330544,2,Moderate
5.930306000217794,mortgage,90000.0,verified,25.08,0.0,60,3.0,34.0,14.0,108873.0,67047.0,0.0,0.0,0.0,94.0,0.0,credit_card,25200,60,11.98,560.31,unknown,420.0,0.8379349302598312,train,1.5432516121423048,0.5077800076320208,1,Very High
5.930306000217794,own,39000.0,not verified,21.48,0.0,25,0.0,28.0,9.0,62051.0,22347.0,0.0,0.0,0.0,100.0,0.0,credit_card,9900,36,7.35,307.28,unknown,275.0,0.11158192997050383,train,-1.4755575017004459,0.21122877235094933,2,Moderate
1.0,own,120000.0,source verified,8.04,0.0,48,2.0,17.0,8.0,194739.0,20946.0,0.0,0.0,0.0,80.0,0.0,debt_consolidation,12000,36,7.35,372.45,unknown,333.3333333333333,0.17267958718006934,test,-0.8937502999928821,-0.6837655667977104,3,High
9.0,mortgage,101920.0,verified,26.99,0.0,25,2.0,45.0,23.0,281584.0,92708.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,35000,36,12.62,1096.29,unknown,933.3333333333334,0.501466722309295,train,4.8647974025503915,0.0652354116278683,0,Low
1.0,rent,65000.0,verified,30.08,0.0,39,5.0,25.0,8.0,268984.0,72136.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,24000,60,11.99,533.75,unknown,400.0,0.8448259351966696,test,0.9326695140158776,0.36181804765617964,3,High
2.0,mortgage,65000.0,source verified,15.44,1.0,11,2.0,36.0,17.0,198911.0,29029.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,60,17.09,498.02,unknown,333.3333333333333,0.5735298591694897,test,0.7796210140446285,0.7709922322052886,1,Very High
10.0,mortgage,175000.0,source verified,3.7695000000000003,0.0,52,2.0,27.0,9.0,229100.0,10316.0,0.0,0.0,0.0,92.6,0.0,major_purchase,7000,36,7.34,217.23,unknown,194.44444444444446,0.09118871635190288,train,-0.5544433846979651,0.24605614155452046,2,Moderate
10.0,own,167000.0,source verified,12.31,0.0,25,2.0,28.0,22.0,73356.0,52616.0,0.0,0.0,0.0,100.0,0.0,credit_card,35000,60,21.45,955.75,unknown,583.3333333333334,0.8474401145402443,test,3.321789851707456,-0.9805784540353799,0,Low
