emp_length,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,months_since_last_delinq,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,current_accounts_delinq,total_collection_amount_ever,num_accounts_30d_past_due,account_never_delinq_percent,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,installment,loan_grade_status_default,region,pd_score,data_split,PCA1,PCA2,cluster,risk_level
10.0,mortgage,90000.0,source verified,18.7,0.0,59,0.0,16.0,6.0,210250.0,68794.0,0.0,0.0,0.0,75.0,0.0,house,10000,36,6.08,304.59,0.0,unknown,0.24635125588512996,test,-0.6492181198483851,0.022022140774883542,0,Low
1.0,rent,115000.0,source verified,22.37,0.0,26,2.0,42.0,23.0,179812.0,140264.39999999988,0.0,0.0,0.0,97.6,0.0,debt_consolidation,11000,36,11.99,365.31,0.0,unknown,0.613989578453182,train,2.374788223912607,-2.432157933894859,2,High
1.0,rent,28000.0,source verified,16.47,0.0,25,0.0,19.0,9.0,17201.0,9784.0,0.0,0.0,0.0,75.0,1.0,debt_consolidation,8000,36,10.9,261.54,0.0,unknown,0.475546507191965,train,-2.6090982656819617,-0.3818886505150331,0,Low
10.0,rent,90000.0,source verified,17.17,0.0,36,6.0,30.0,15.0,116870.0,75228.0,0.0,742.7999999999993,0.0,90.0,0.0,debt_consolidation,7800,36,13.58,265.0,0.0,unknown,0.36021070168392544,train,0.4772474060383768,-1.774016803396368,0,Low
7.0,own,80000.0,source verified,20.69,0.0,25,2.0,25.0,6.0,77903.0,28673.0,0.0,0.0,0.0,100.0,1.0,other,30000,36,9.93,967.03,0.0,unknown,0.14518089747830748,train,0.427122098126591,1.4583220675478972,0,Low
2.0,own,28000.0,verified,35.5,0.0,25,1.0,18.0,16.0,41702.0,27393.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,8000,36,19.03,293.37,1.0,unknown,0.9105356896009583,train,-1.1320439976603984,-1.7336941208931025,3,Very High
10.0,rent,51000.0,source verified,10.89,0.0,55,0.0,12.0,8.0,25878.0,8045.0,0.0,742.7999999999993,0.0,91.7,0.0,debt_consolidation,10000,36,10.41,324.61,0.0,unknown,0.18409605682911243,train,-2.2744396824496538,0.3234613265066504,0,Low
10.0,mortgage,50000.0,not verified,10.06,1.0,13,0.0,23.0,10.0,154807.0,13525.0,0.0,0.0,0.0,75.0,0.0,credit_card,12000,36,9.43,384.01,0.0,unknown,0.05518106627896474,train,-1.1511466075655628,0.19535590339186895,1,Moderate
5.882636248415716,rent,28000.0,source verified,30.67,0.0,34,1.0,17.0,7.0,33225.0,17176.0,0.0,0.0,0.0,94.1,0.0,credit_card,7000,36,18.06,253.28,1.0,unknown,0.9006914640270881,test,-2.079225049385191,-0.9018569334280263,3,Very High
10.0,rent,150000.0,not verified,19.92,0.0,25,0.0,16.0,12.0,108967.0,71172.0,0.0,0.0,0.0,100.0,0.0,credit_card,20000,36,12.62,670.23,0.0,unknown,0.21010475509860752,train,0.9099368131351593,0.8350314365318853,2,High
2.0,rent,115000.0,not verified,15.59,0.0,25,1.0,14.0,9.0,80786.0,52331.0,0.0,483.0,0.0,100.0,0.0,credit_card,25000,60,12.62,563.98,0.0,unknown,0.47534485593402487,train,0.10993155976152895,1.5348964771237636,3,Very High
3.0,mortgage,104000.0,not verified,13.14,0.0,79,7.0,22.0,9.0,221397.0,53428.0,0.0,341.0,0.0,88.2,1.0,credit_card,9000,36,14.08,307.95,0.0,unknown,0.1911530093803793,test,-0.13535567373493498,-0.8458307039081238,0,Low
4.0,own,63000.0,not verified,15.12,0.0,25,0.0,29.0,9.0,60600.0,19702.0,0.0,0.0,0.0,100.0,0.0,credit_card,6000,36,6.71,184.47,0.0,unknown,0.05209193456459373,train,-1.5761149853585543,-0.8862970114791228,0,Low
10.0,rent,35000.0,source verified,22.98,0.0,27,0.0,18.0,7.0,44209.0,27492.0,0.0,0.0,0.0,94.4,0.0,debt_consolidation,11000,36,11.99,365.31,0.0,unknown,0.43061878814617915,train,-1.6222957588630111,-0.20165574947638606,0,Low
3.0,rent,94000.0,verified,9.26,0.0,25,0.0,8.0,4.0,19800.0,15128.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,30000,60,21.45,819.22,1.0,unknown,0.8202120503250364,train,-0.746094983835794,3.3231456161057706,3,Very High
5.0,mortgage,135000.0,not verified,27.11,0.0,25,5.0,23.0,10.0,405577.0,140264.39999999988,0.0,0.0,0.0,95.7,0.0,major_purchase,3500,36,16.01,123.07,0.0,unknown,0.3991565974829351,train,1.5270857462722163,-2.047233714517978,2,High
2.0,rent,30000.0,verified,2.0,0.0,25,0.0,7.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,moving,12000,36,6.71,368.94,0.0,unknown,0.345048657108011,train,-3.1353230755307955,1.346194224550532,0,Low
5.882636248415716,own,40000.0,not verified,18.36,0.0,25,0.0,18.0,13.0,42935.0,25690.0,0.0,0.0,0.0,100.0,1.0,home_improvement,25000,36,12.61,837.67,0.0,unknown,0.1714837416703695,train,-0.3553134889608087,0.7928148775690969,0,Low
10.0,mortgage,57000.0,not verified,8.84,0.0,25,1.0,10.0,6.0,168553.0,9095.0,0.0,100.0,0.0,100.0,0.0,debt_consolidation,10000,60,13.58,230.52,0.0,unknown,0.5360324159838348,train,-1.5903947499698408,0.9518869154314576,3,Very High
8.0,own,72000.0,not verified,13.88,0.0,25,2.0,45.0,23.0,286900.0,31950.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,16000,60,7.35,319.47,0.0,unknown,0.3574803475953284,train,1.79395680085172,-1.3722400325772353,2,High
10.0,own,100000.0,source verified,28.99,1.0,22,0.0,27.0,22.0,110147.0,82723.0,0.0,0.0,0.0,96.3,0.0,other,3000,36,17.47,107.67,1.0,unknown,0.736359412988719,train,0.6529488959908037,-2.559389675338069,1,Moderate
1.0,rent,180000.0,verified,4.14,0.0,44,3.0,12.0,7.0,65083.0,42630.0,0.0,0.0,0.0,91.7,0.0,debt_consolidation,30000,36,21.45,1076.23,1.0,unknown,0.546845226952222,train,0.851397454248126,3.5101320147192547,3,Very High
5.882636248415716,own,28000.0,not verified,25.46,0.0,55,1.0,32.0,18.0,27200.0,7297.0,0.0,108.0,0.0,93.5,0.0,other,7200,36,11.98,239.08,0.0,unknown,0.1280220246677748,train,-1.03612618286309,-2.024034572824371,0,Low
6.0,rent,62400.0,verified,16.44,0.0,25,1.0,14.0,11.0,39120.0,20357.0,0.0,742.7999999999993,0.0,100.0,0.0,credit_card,12000,36,15.05,416.28,0.0,unknown,0.5586810416452122,train,-1.4938670872809006,-0.08295535467449133,0,Low
1.0,rent,28000.0,source verified,10.13,0.0,25,0.0,7.0,4.0,26600.0,4606.6,0.0,0.0,0.0,100.0,0.0,other,1000,36,11.98,105.49,0.0,unknown,0.2482388316114035,test,-3.743240132706766,0.10544805564619983,0,Low
10.0,mortgage,42996.0,source verified,4.19,1.0,22,0.0,10.0,4.0,127450.0,5135.0,0.0,0.0,0.0,80.0,0.0,other,7200,36,6.72,221.4,0.0,unknown,0.15852509852978466,train,-2.659901492882127,0.8339185133430755,1,Moderate
10.0,mortgage,180000.0,source verified,7.81,1.0,3,2.0,33.0,16.0,527676.9999999995,61825.0,0.0,415.0,0.0,92.9,0.0,debt_consolidation,32000,60,15.05,762.12,0.0,unknown,0.37416821124617283,train,3.907782994378341,1.662063157813978,2,High
4.0,rent,70000.0,source verified,16.36,0.0,25,0.0,14.0,9.0,52873.0,40161.0,0.0,0.0,0.0,100.0,0.0,renewable_energy,5000,36,16.02,175.84,0.0,unknown,0.24069723746549265,train,-1.8967436649505716,-0.3766810132124299,0,Low
6.0,rent,135000.0,source verified,12.58,0.0,59,2.0,27.0,12.0,527676.9999999995,117098.0,0.0,0.0,0.0,96.3,0.0,other,40000,60,7.35,798.67,0.0,unknown,0.3616354864399418,train,3.7428079728277934,1.8409238832598025,2,High
0.0,rent,77000.0,source verified,13.28,0.0,50,1.0,8.0,7.0,48685.0,35380.0,0.0,0.0,0.0,87.5,0.0,major_purchase,5000,36,16.02,175.84,0.0,unknown,0.6543612184741263,train,-2.4014249130266814,0.171372781109458,0,Low
4.0,rent,50000.0,source verified,6.34,0.0,25,0.0,11.0,8.0,31507.0,18817.0,0.0,0.0,0.0,100.0,0.0,moving,1800,36,6.07,105.49,0.0,unknown,0.10525498931913356,train,-2.9251662119816415,-0.13499741820264854,0,Low
5.882636248415716,rent,28000.0,verified,16.07,0.0,25,3.0,7.0,4.0,17000.0,5194.0,0.0,0.0,0.0,100.0,0.0,major_purchase,5000,36,19.03,183.36,1.0,unknown,0.6532382143220193,train,-3.005499519801791,0.01043818220375884,0,Low
4.0,rent,137500.0,not verified,9.1,0.0,25,4.0,14.0,10.0,90033.0,59646.0,0.0,0.0,0.0,100.0,0.0,credit_card,35000,36,6.71,1076.07,0.0,unknown,0.01800413175051393,test,1.324780565959642,2.5726735398498044,2,High
10.0,mortgage,42000.0,not verified,35.2,0.0,25,0.0,10.0,8.0,82774.0,32166.0,0.0,0.0,0.0,100.0,0.0,credit_card,8000,36,6.72,246.0,0.0,unknown,0.1939799834764274,train,-1.615657738777237,-1.0918024669011417,0,Low
8.0,own,100000.0,source verified,10.42,1.0,14,0.0,11.0,8.0,444543.0,37097.0,0.0,0.0,0.0,75.0,0.0,house,6025,36,18.45,219.19,1.0,unknown,0.17826019601410575,train,-0.6879780663181988,0.38132840174385474,1,Moderate
10.0,mortgage,50000.0,not verified,12.79,0.0,25,0.0,26.0,9.0,159302.0,41861.0,0.0,0.0,0.0,100.0,1.0,credit_card,5000,36,9.44,160.03,0.0,unknown,0.022253223926649433,train,-1.274789082851739,-1.1463806273156283,0,Low
1.0,rent,29982.0,not verified,30.9,0.0,71,0.0,17.0,13.0,43991.0,32330.0,0.0,0.0,0.0,94.1,0.0,debt_consolidation,4000,36,21.45,154.66,1.0,unknown,0.6473490089953421,train,-1.8910151245588982,-1.5937243744955316,3,Very High
2.0,rent,50000.0,not verified,9.15,0.0,25,0.0,12.0,7.0,28872.0,16231.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,6500,36,6.08,197.98,0.0,unknown,0.23244054015576118,train,-2.7104584159535503,0.14291911107390987,0,Low
10.0,mortgage,75000.0,not verified,16.5,0.0,25,5.0,35.0,11.0,55439.0,23818.0,0.0,0.0,0.0,100.0,1.0,credit_card,5000,36,9.92,161.15,0.0,unknown,0.0872253177918753,train,-0.649798099952978,-1.8172320553302417,0,Low
10.0,mortgage,120000.0,verified,36.15,0.0,25,1.0,36.0,11.0,527676.9999999995,140264.39999999988,0.0,0.0,0.0,100.0,0.0,credit_card,30000,36,12.62,1005.34,0.0,unknown,0.36019487811999823,test,4.272069522452835,-0.17599733435699724,2,High
10.0,mortgage,100000.0,not verified,22.0,0.0,40,7.0,39.0,22.0,527676.9999999995,87322.0,0.0,0.0,0.0,97.4,1.0,debt_consolidation,20800,60,12.62,469.23,0.0,unknown,0.2997429641116423,train,3.8307631336311547,-1.6783444879682239,2,High
2.0,mortgage,66872.0,not verified,18.09,0.0,25,7.0,11.0,7.0,53512.0,43908.0,0.0,0.0,0.0,100.0,0.0,credit_card,9000,36,21.45,341.16,1.0,unknown,0.5363741174091973,test,-1.2272286860898731,-0.2874220219432973,3,Very High
8.0,own,75000.0,not verified,16.02,0.0,25,1.0,23.0,14.0,402498.0,23888.0,0.0,742.7999999999993,0.0,100.0,0.0,vacation,1500,36,6.08,105.49,0.0,unknown,0.08465022114430795,train,-0.5669204078964215,-1.7773379778365854,0,Low
5.882636248415716,mortgage,40000.0,verified,34.98,1.0,17,1.0,26.0,13.0,140435.0,37936.0,0.0,0.0,0.0,92.3,0.0,debt_consolidation,20000,36,17.47,717.75,1.0,unknown,0.6416660754672683,train,0.5039157316175773,-0.48839093591149463,1,Moderate
10.0,own,125000.0,verified,18.22,0.0,28,4.0,45.0,23.0,527676.9999999995,59865.0,0.0,121.0,0.0,86.4,0.0,debt_consolidation,28000,60,11.98,622.57,0.0,unknown,0.7227361151580873,train,4.20391480600947,-0.47422201238414535,2,High
10.0,rent,55000.0,source verified,9.9,0.0,45,1.0,28.0,19.0,75450.0,70297.0,0.0,401.0,0.0,92.6,0.0,major_purchase,15000,36,15.05,520.35,0.0,unknown,0.16254933137350303,train,0.31511478630109846,-0.6110170012430501,0,Low
10.0,rent,56000.0,not verified,12.99,0.0,73,1.0,29.0,9.0,48540.0,29152.0,0.0,0.0,0.0,89.7,0.0,debt_consolidation,6000,36,16.02,211.01,0.0,unknown,0.3447555678426364,train,-1.3741034694636398,-0.6749073596819801,0,Low
1.0,mortgage,49000.0,not verified,23.59,1.0,22,1.0,23.0,12.0,209434.0,20820.0,0.0,0.0,0.0,94.7,1.0,major_purchase,3600,36,10.91,117.71,0.0,unknown,0.11107842038942546,train,-1.368012871009227,-1.766156356846724,1,Moderate
5.0,rent,41000.0,source verified,13.82,0.0,57,0.0,14.0,6.0,33600.0,14252.0,0.0,0.0,0.0,92.9,0.0,debt_consolidation,12000,36,7.97,375.88,0.0,unknown,0.25314408666314275,test,-2.2283466806622885,0.5489141170652518,0,Low
3.0,rent,44000.0,source verified,27.88,1.0,12,1.0,28.0,8.0,45280.0,34138.0,0.0,0.0,0.0,92.3,0.0,debt_consolidation,4000,36,14.07,136.85,0.0,unknown,0.6900380157985724,train,-1.5883260871728337,-1.5226395434142426,1,Moderate
2.0,mortgage,80000.0,verified,22.16,0.0,25,2.0,22.0,11.0,492583.0,67189.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,18000,60,13.58,414.92,0.0,unknown,0.8041855652656571,test,1.3039230456864845,-0.19331379792319722,3,Very High
3.0,rent,54000.0,verified,10.49,0.0,25,7.0,10.0,6.0,44239.0,25574.0,0.0,0.0,0.0,100.0,0.0,other,32000,36,9.93,1031.5,0.0,unknown,0.7677728230273358,train,-0.23820573195611952,2.341124329326873,3,Very High
0.0,rent,43200.0,not verified,24.5,0.0,30,0.0,24.0,18.0,76541.0,44351.0,0.0,505.0,0.0,95.8,0.0,credit_card,10000,36,6.08,304.59,0.0,unknown,0.09516885368783518,train,-0.8802234022662424,-1.747654309030054,0,Low
9.0,mortgage,80000.0,verified,11.4,0.0,25,3.0,23.0,9.0,124101.0,22407.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,36,7.35,744.9,0.0,unknown,0.47251002933575525,train,0.23774981863804642,1.1739169584550448,0,Low
5.882636248415716,own,31000.0,not verified,26.6,0.0,25,0.0,12.0,8.0,56594.0,33521.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,60,12.61,225.54,0.0,unknown,0.3842568901393943,test,-1.5881849353474,-0.24565902953161914,0,Low
5.882636248415716,mortgage,70000.0,not verified,25.36,0.0,25,1.0,42.0,23.0,203922.0,50116.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,20000,60,11.98,444.69,0.0,unknown,0.6102057189660963,train,2.021771119120037,-1.3405461035905821,2,High
2.0,rent,45000.0,verified,22.88,0.0,25,3.0,16.0,14.0,57722.0,51862.0,0.0,0.0,0.0,100.0,0.0,credit_card,10000,36,12.61,335.07,0.0,unknown,0.6902889342042428,train,-0.964878508261126,-1.0790811360125765,0,Low
3.0,rent,53000.0,source verified,8.0,0.0,25,1.0,12.0,11.0,35300.0,24970.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,7300,36,6.71,224.44,0.0,unknown,0.11370812007537653,train,-2.161658087575862,-0.05356633610062893,0,Low
0.0,own,58000.0,source verified,14.08,0.0,25,0.0,7.0,6.0,31959.0,23651.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,36,20.39,896.71,1.0,unknown,0.6654557979677895,test,-1.181012919425095,2.3402108590801953,3,Very High
7.0,mortgage,120000.0,not verified,15.77,0.0,25,0.0,37.0,17.0,341609.0,52830.0,0.0,406.0,0.0,100.0,0.0,debt_consolidation,19000,36,9.43,608.01,0.0,unknown,0.09548820016382843,test,1.8669466435769295,-0.4314254714237359,2,High
5.882636248415716,own,28000.0,source verified,12.35,0.0,25,5.0,14.0,9.0,17000.0,7362.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,9600,36,21.45,371.17,1.0,unknown,0.8604016516255081,train,-1.8481656072553028,0.02505304385769288,3,Very High
5.882636248415716,own,35000.0,not verified,21.09,0.0,25,0.0,19.0,10.0,39509.0,15283.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,21000,60,16.02,510.91,0.0,unknown,0.7204270748838063,train,-0.7414654095025797,0.8348734569162,3,Very High
2.0,mortgage,123000.0,verified,27.76,0.0,70,6.0,38.0,19.0,527676.9999999995,98559.0,0.0,0.0,0.0,97.4,0.0,other,28000,60,10.42,600.73,0.0,unknown,0.6736694381878399,test,4.149023685591735,-0.8327451411020561,2,High
8.0,rent,106000.0,source verified,10.31,1.0,13,2.0,24.0,13.0,94151.0,89625.0,0.0,0.0,0.0,95.7,0.0,credit_card,20000,60,20.39,534.23,1.0,unknown,0.5416681495466545,train,1.182294224126854,0.8652307248051546,1,Moderate
0.0,rent,70000.0,not verified,14.3,0.0,25,0.0,7.0,4.0,44684.0,26825.0,0.0,549.0,0.0,100.0,0.0,major_purchase,10000,60,12.61,225.54,0.0,unknown,0.727703953476863,train,-2.3186039511880185,0.8972444646760269,3,Very High
2.0,rent,51000.0,verified,21.55,0.0,59,0.0,14.0,12.0,52406.0,26907.0,0.0,95.0,0.0,78.6,0.0,debt_consolidation,12000,36,15.04,416.22,0.0,unknown,0.9215907257428837,train,-1.5339375924916654,-0.048419949233991996,3,Very High
10.0,rent,80000.0,not verified,18.89,0.0,25,3.0,24.0,14.0,120062.0,39801.0,0.0,0.0,0.0,100.0,0.0,credit_card,15000,36,6.08,456.88,0.0,unknown,0.07194752660195679,train,0.11848212862565628,-0.6027651949705973,0,Low
4.0,mortgage,63000.0,source verified,19.05,0.0,25,2.0,14.0,9.0,249753.0,37846.0,0.0,278.0,0.0,100.0,0.0,credit_card,12000,60,10.91,260.38,0.0,unknown,0.64952062805477,train,-0.5930280159624025,0.0034724355160505108,3,Very High
0.0,rent,82200.0,not verified,23.21,0.0,25,0.0,18.0,11.0,65300.0,38226.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,16000,36,7.34,496.53,0.0,unknown,0.3957658333451383,train,-0.7596460456050469,0.03863756138178289,0,Low
10.0,mortgage,49920.0,source verified,17.19,0.0,25,1.0,28.0,10.0,97111.0,30825.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,40000,36,6.72,1076.23,0.0,unknown,0.08836296748669338,train,1.1476858966622667,1.9447297562984214,2,High
0.0,rent,28000.0,not verified,37.07,0.0,25,3.0,15.0,13.0,37604.0,23636.0,0.0,0.0,0.0,100.0,0.0,credit_card,2000,36,15.05,105.49,0.0,unknown,0.6985299497017982,test,-1.9694311765830186,-2.294901590100275,0,Low
3.0,mortgage,112000.0,source verified,2.68,0.0,25,2.0,19.0,6.0,372500.0,10638.0,0.0,0.0,0.0,100.0,0.0,small_business,40000,36,6.07,1076.23,0.0,unknown,0.02563704458331113,train,1.1928682538073365,3.430655767355636,2,High
0.0,rent,70000.0,source verified,8.4,0.0,25,0.0,17.0,9.0,37500.0,20575.0,0.0,0.0,0.0,100.0,0.0,credit_card,20000,60,6.72,393.39,0.0,unknown,0.24078943244538725,train,-1.2267468338171812,1.3720256637171475,0,Low
7.0,rent,50000.0,source verified,23.84,1.0,5,0.0,18.0,11.0,39861.0,11773.0,0.0,0.0,0.0,75.0,0.0,debt_consolidation,7500,36,19.03,275.04,1.0,unknown,0.7902225106952592,test,-1.741334965084536,-0.4513733253233663,1,Moderate
10.0,mortgage,51800.0,source verified,35.38,0.0,58,6.0,21.0,12.0,126947.0,85074.0,0.0,0.0,0.0,95.2,0.0,debt_consolidation,7000,36,7.97,219.26,0.0,unknown,0.49447091763210943,train,0.1763947359150135,-2.3544635514551207,0,Low
4.0,rent,85000.0,not verified,10.72,0.0,25,2.0,9.0,6.0,38328.0,35794.0,0.0,0.0,0.0,100.0,0.0,credit_card,6000,36,14.08,205.3,0.0,unknown,0.563106577373021,train,-2.1147298068588967,0.220621928702367,0,Low
10.0,mortgage,58000.0,not verified,17.71,0.0,66,0.0,17.0,6.0,395750.0,26178.0,0.0,0.0,0.0,94.1,0.0,other,4800,36,15.04,166.49,0.0,unknown,0.053283141032813536,train,-1.134181632038227,-0.5127889511304202,0,Low
9.0,mortgage,50622.0,not verified,5.95,0.0,25,1.0,23.0,11.0,168011.0,71721.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,5600,36,9.44,179.23,0.0,unknown,0.22369427505187892,train,-0.8328661218152804,-0.8113996624199472,0,Low
4.0,own,31200.0,source verified,17.95,0.0,25,0.0,15.0,5.0,36266.0,18283.0,0.0,0.0,0.0,100.0,0.0,small_business,21275,60,14.08,495.92,0.0,unknown,0.6738005956660342,test,-1.3641034450056668,1.4218841138853442,3,Very High
5.0,rent,75000.0,source verified,16.37,0.0,25,3.0,17.0,15.0,78394.0,44532.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,24000,36,15.05,832.56,0.0,unknown,0.5393974943938423,train,0.4049084525698433,0.6977513861774364,3,Very High
0.0,rent,43000.0,source verified,15.92,1.0,14,1.0,29.0,22.0,30879.0,12384.0,0.0,742.7999999999993,0.0,93.1,0.0,credit_card,5000,36,9.44,160.03,0.0,unknown,0.38988879834167645,train,-1.2894106178120401,-2.127053092423963,1,Moderate
10.0,mortgage,100000.0,source verified,9.37,0.0,63,1.0,35.0,17.0,180695.0,28746.0,0.0,0.0,0.0,97.1,0.0,debt_consolidation,20000,36,6.07,602.21,0.0,unknown,0.03895331826234525,train,1.0863528012131896,0.09217312674271597,2,High
3.0,mortgage,159000.0,source verified,18.5,0.0,25,5.0,29.0,14.0,118475.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,credit_card,18000,36,10.42,584.37,0.0,unknown,0.11891006796886236,train,2.3471288896183338,-0.5450551071581423,2,High
3.0,mortgage,103960.0,not verified,7.47,0.0,25,5.0,34.0,10.0,157850.0,16981.0,0.0,0.0,0.0,100.0,0.0,home_improvement,3500,36,6.72,107.63,0.0,unknown,0.05307816921277775,train,-0.7227230432637531,-1.1244263946429065,0,Low
9.0,rent,67000.0,not verified,33.28,0.0,66,2.0,34.0,15.0,103200.0,55164.0,0.0,243.0,0.0,97.1,0.0,credit_card,18000,60,17.09,448.22,1.0,unknown,0.5822113084928027,train,1.0985338058184713,-1.0786974530064868,3,Very High
0.0,rent,70000.0,not verified,8.55,0.0,71,2.0,9.0,7.0,46558.0,23680.0,0.0,0.0,0.0,88.9,0.0,major_purchase,10000,60,14.07,233.05,0.0,unknown,0.7012132057504215,train,-2.0033540580096325,1.009938985246528,3,Very High
10.0,rent,30000.0,verified,18.8,0.0,25,1.0,28.0,15.0,80100.0,24827.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,24000,60,13.59,553.35,0.0,unknown,0.6148861129742218,test,0.3080900954155314,0.35120031493405385,3,Very High
6.0,own,107000.0,source verified,28.93,0.0,25,7.0,26.0,19.0,182242.0,140264.39999999988,0.0,0.0,0.0,100.0,0.0,debt_consolidation,35000,36,15.04,1076.23,0.0,unknown,0.789457160385368,train,3.899830548205707,0.009805785873131793,2,High
3.0,mortgage,38000.0,not verified,3.27,0.0,25,0.0,7.0,7.0,17800.0,4606.6,0.0,0.0,0.0,100.0,0.0,debt_consolidation,10000,60,11.98,222.35,0.0,unknown,0.5322445958219711,train,-2.620708918096445,1.2785268543552681,0,Low
10.0,mortgage,70000.0,source verified,30.64,0.0,25,1.0,42.0,15.0,96511.0,46475.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,24000,36,9.92,773.52,0.0,unknown,0.24489268315543306,train,1.548090654544922,-0.8462401425961564,2,High
10.0,rent,105000.0,source verified,29.27,0.0,25,3.0,28.0,14.0,134856.0,93957.0,0.0,0.0,0.0,100.0,1.0,debt_consolidation,30000,36,17.47,1076.23,1.0,unknown,0.5639396886431641,train,2.5465692627369343,0.4215074357159764,2,High
0.0,rent,75000.0,not verified,6.77,0.0,31,0.0,15.0,6.0,72100.0,17427.0,0.0,0.0,0.0,86.7,0.0,car,20800,36,6.07,633.44,0.0,unknown,0.013126866183379072,test,-1.4942093116432786,1.7862062140194777,0,Low
6.0,rent,75000.0,not verified,14.77,0.0,25,0.0,38.0,15.0,48667.0,34111.0,0.0,0.0,0.0,100.0,0.0,credit_card,20000,36,11.99,664.2,0.0,unknown,0.11974984730378979,train,0.4143287470118376,-0.05549223435776282,0,Low
3.0,mortgage,103000.0,verified,26.79,0.0,30,2.0,30.0,16.0,389361.0,44020.0,0.0,0.0,0.0,96.6,0.0,debt_consolidation,30000,36,6.08,913.75,0.0,unknown,0.09779962433660332,train,2.4469355800311456,0.3122072217701949,2,High
0.0,rent,30000.0,source verified,4.28,0.0,25,1.0,7.0,4.0,17000.0,4606.6,0.0,0.0,0.0,100.0,0.0,other,1200,36,13.58,105.49,0.0,unknown,0.23622317508251478,test,-3.7976710577666566,0.34444476359928744,0,Low
0.0,rent,180000.0,source verified,7.98,1.0,18,3.0,37.0,17.0,234764.0,124783.0,0.0,0.0,0.0,89.2,0.0,debt_consolidation,30000,36,6.07,903.45,0.0,unknown,0.006893056438388585,train,3.4754122134023593,0.9185052765101536,2,High
0.0,mortgage,42000.0,source verified,7.95,0.0,25,1.0,7.0,5.0,84455.0,8161.0,0.0,0.0,0.0,100.0,0.0,debt_consolidation,13600,60,15.04,323.83,0.0,unknown,0.6147379614197886,train,-2.19174484113179,1.5438095637552904,3,Very High
2.0,rent,80000.0,source verified,20.48,0.0,50,0.0,18.0,14.0,134248.0,112350.0,0.0,0.0,0.0,94.4,0.0,debt_consolidation,27000,60,10.42,579.27,0.0,unknown,0.6941735847587526,train,1.2110937788958431,0.7354525990759694,3,Very High
10.0,rent,73000.0,source verified,18.01,0.0,25,2.0,19.0,11.0,107100.0,31797.0,0.0,313.0,0.0,100.0,1.0,credit_card,8000,36,7.35,248.3,0.0,unknown,0.10728007503983898,train,-1.1086564775327516,-1.0078509908224007,0,Low
10.0,mortgage,87000.0,source verified,32.08,0.0,48,1.0,42.0,22.0,507129.0,83517.0,0.0,0.0,0.0,92.9,0.0,debt_consolidation,20000,36,13.58,679.48,0.0,unknown,0.02359284503655718,train,3.423624563433757,-1.7282506694105437,2,High
10.0,rent,65000.0,not verified,37.24,0.0,25,1.0,18.0,9.0,121695.0,70790.0,0.0,0.0,0.0,100.0,0.0,major_purchase,10000,36,7.34,310.33,0.0,unknown,0.30665862380094994,test,-0.39256501854994424,-1.4143373383828368,0,Low
10.0,own,120000.0,source verified,9.38,1.0,11,2.0,36.0,23.0,391032.0,38926.0,0.0,0.0,0.0,77.8,0.0,home_improvement,30000,60,10.42,643.63,0.0,unknown,0.13572543269898077,train,3.073414317850303,0.7071967838498626,1,Moderate
10.0,mortgage,180000.0,verified,7.99,0.0,25,0.0,15.0,11.0,495163.0,41004.0,0.0,0.0,0.0,100.0,0.0,credit_card,35000,60,11.98,778.21,0.0,unknown,0.6627138494304602,test,2.6314844188226556,2.9872876740620478,2,High
10.0,mortgage,56000.0,source verified,9.07,1.0,17,1.0,8.0,5.0,169160.0,11979.0,0.0,0.0,0.0,75.0,0.0,other,4000,36,12.61,134.03,0.0,unknown,0.16250030425139353,train,-2.4418551613720587,0.3677549711888116,1,Moderate
4.0,rent,140000.0,not verified,15.02,0.0,25,3.0,12.0,8.0,148869.0,82775.0,0.0,0.0,0.0,100.0,0.0,other,23100,36,9.44,739.32,0.0,unknown,0.2720078644170761,train,0.749275847734568,1.3957825039469576,2,High
